date,time,race,race perceived prior,type,location,sunsettime,dusktime,mins_sunset,mins_dusk,mins_stop_time,mins_before_dusk,itp,dark,neighborhood,zip,coords,gmap address
2021-09-08,1900-01-01 18:48:00,white,True,Moving Violation,1300  carrison st,19:26:59,19:54:00,1167.0,1194.0,1128.0,66.0,1,0,Carrison Street,94702,"37.8519411, -122.2834568","1300 Carrison St, Berkeley, CA 94702, USA"
2021-09-23,1900-01-01 20:25:00,black/african american,False,Equipment Violation,1300  cedar st,19:03:38,19:30:19,1144.0,1170.0,1225.0,-55.0,1,1,Cedar Street,94702,"37.8756513, -122.2885333","1300 Cedar St, Berkeley, CA 94702, USA"
2022-09-27,1900-01-01 19:19:00,white,False,Moving Violation,1300  channing way,18:57:48,19:24:27,1138.0,1164.0,1159.0,5.0,1,0,Channing Way,2116,"37.8632008, -122.2859684","1300 Channing Way, Berkeley, CA 94702, USA"
2021-12-10,1900-01-01 19:09:00,middle eastern/south asian,False,Moving Violation,1300  delaware st,16:49:43,17:19:37,1010.0,1040.0,1149.0,-109.0,1,1,Delaware Street,94702,"37.8722122, -122.2866772","1300 Delaware St, Berkeley, CA 94702, USA"
2022-07-31,1900-01-01 20:21:00,white,False,Equipment Violation,1300  delaware st,20:18:30,20:48:12,1218.0,1248.0,1221.0,27.0,1,0,Delaware Street,94702,"37.8722122, -122.2866772","1300 Delaware St, Berkeley, CA 94702, USA"
2022-03-14,1900-01-01 19:20:00,white,False,Moving Violation,1300  derby st,19:15:16,19:41:58,1155.0,1182.0,1160.0,22.0,1,0,Derby Street,2309,"37.8580973, -122.2847013","1300 Derby St, Berkeley, CA 94702, USA"
2022-04-26,1900-01-01 18:44:00,black/african american,False,Moving Violation,1300  dwight way,19:55:02,20:23:32,1195.0,1224.0,1124.0,100.0,1,0,Dwight Way,94702,"37.8614862, -122.2853221","1300 Dwight Way, Berkeley, CA 94702, USA"
2021-04-11,1900-01-01 20:39:00,hispanic/latino,False,Non-moving violation / including registration,1300  eastshore hw,19:41:23,20:08:54,1181.0,1209.0,1239.0,-30.0,1,1,Eastshore Highway,94710,"37.878174, -122.3064867","1300 Eastshore Hwy, Berkeley, CA 94710, USA"
2021-03-01,1900-01-01 18:11:00,white,False,Moving Violation,1300  francisco st,18:02:50,18:29:42,1083.0,1110.0,1091.0,19.0,1,0,Francisco Street,1411,"37.8733971, -122.2869496","1300 Francisco St, Berkeley, CA 94702, USA"
2021-12-12,1900-01-01 20:36:00,white,False,Moving Violation,1300  hopkins st,16:50:05,17:20:01,1010.0,1040.0,1236.0,-196.0,1,1,Hopkins Street,1168,"37.8780389, -122.2881834","1300 Hopkins St, Berkeley, CA 94702, USA"
2021-02-12,1900-01-01 21:05:00,black/african american,False,Moving Violation,1300  peralta ave,17:44:59,18:12:33,1065.0,1093.0,1265.0,-172.0,1,1,Peralta Avenue,1128,"37.8808861, -122.2877699","1300 Peralta Ave, Berkeley, CA 94702, USA"
2022-06-30,1900-01-01 20:08:00,white,False,Moving Violation,1300  rose st,20:35:04,21:06:54,1235.0,1267.0,1208.0,59.0,1,0,Rose Street,1108,"37.8766229, -122.2887371","1300 Rose St, Berkeley, CA 94702, USA"
2021-11-05,1900-01-01 20:51:00,middle eastern/south asian,False,Moving Violation,1300  russell st,18:05:24,18:33:24,1085.0,1113.0,1251.0,-138.0,1,1,Russell Street,2433,"37.8540791, -122.2843446","1300 Russell St, Berkeley, CA 94702, USA"
2022-05-06,1900-01-01 18:54:00,white,False,Equipment Violation,1300  san pablo ave,20:04:14,20:33:34,1204.0,1234.0,1134.0,100.0,1,0,San Pablo Avenue,1022,"37.8801864, -122.2961127","1300 San Pablo Ave, Berkeley, CA 94702, USA"
2021-10-03,1900-01-01 20:56:00,black/african american,False,Moving Violation,1300  san pablo ave,18:48:14,19:14:56,1128.0,1155.0,1256.0,-101.0,1,1,San Pablo Avenue,1022,"37.8801864, -122.2961127","1300 San Pablo Ave, Berkeley, CA 94702, USA"
2021-03-12,1900-01-01 18:56:00,middle eastern/south asian,False,Moving Violation,1300  san pablo ave,18:13:35,18:40:18,1094.0,1120.0,1136.0,-16.0,1,1,San Pablo Avenue,1022,"37.8801864, -122.2961127","1300 San Pablo Ave, Berkeley, CA 94702, USA"
2022-06-02,1900-01-01 19:51:00,white,False,Non-moving violation / including registration,1300  san pablo ave,20:26:11,20:57:38,1226.0,1258.0,1191.0,67.0,1,0,San Pablo Avenue,1022,"37.8801864, -122.2961127","1300 San Pablo Ave, Berkeley, CA 94702, USA"
2021-11-26,1900-01-01 20:07:00,black/african american,False,Moving Violation,1300  university ave,16:51:09,17:20:25,1011.0,1040.0,1207.0,-167.0,1,1,University Avenue,1711,"37.8694455, -122.2862342","1300 University Ave, Berkeley, CA 94702, USA"
2021-11-26,1900-01-01 20:07:00,hispanic/latino,False,Moving Violation,1300  university ave,16:51:09,17:20:25,1011.0,1040.0,1207.0,-167.0,1,1,University Avenue,1711,"37.8694455, -122.2862342","1300 University Ave, Berkeley, CA 94702, USA"
2020-12-15,1900-01-01 18:07:00,hispanic/latino,False,Moving Violation,1300  university ave,16:50:57,17:20:58,1011.0,1041.0,1087.0,-46.0,1,1,University Avenue,1711,"37.8694455, -122.2862342","1300 University Ave, Berkeley, CA 94702, USA"
2021-03-12,1900-01-01 20:42:00,black/african american,False,Moving Violation,1300  university ave,18:13:35,18:40:18,1094.0,1120.0,1242.0,-122.0,1,1,University Avenue,1711,"37.8694455, -122.2862342","1300 University Ave, Berkeley, CA 94702, USA"
2021-01-03,1900-01-01 19:02:00,hispanic/latino,False,Non-moving violation / including registration,1400  2nd st,17:02:31,17:32:19,1023.0,1052.0,1142.0,-90.0,1,1,Second Street,94710,"37.8767125, -122.3051857","1400 Second St, Berkeley, CA 94710, USA"
2021-01-02,1900-01-01 19:49:00,middle eastern/south asian,False,Equipment Violation,1400  2nd st,17:01:40,17:31:30,1022.0,1052.0,1189.0,-137.0,1,1,Second Street,94710,"37.8767125, -122.3051857","1400 Second St, Berkeley, CA 94710, USA"
2021-01-03,1900-01-01 19:01:00,white,False,Non-moving violation / including registration,1400  2nd st,17:02:31,17:32:19,1023.0,1052.0,1141.0,-89.0,1,1,Second Street,94710,"37.8767125, -122.3051857","1400 Second St, Berkeley, CA 94710, USA"
2021-04-17,1900-01-01 19:17:00,hispanic/latino,False,Non-moving violation / including registration,1400  2nd st,19:46:55,20:14:48,1187.0,1215.0,1157.0,58.0,1,0,Second Street,94710,"37.8767125, -122.3051857","1400 Second St, Berkeley, CA 94710, USA"
2020-11-15,1900-01-01 20:54:00,white,False,Moving Violation,1400  addison st,16:56:47,17:25:25,1017.0,1045.0,1254.0,-209.0,1,1,Addison Street,1903,"37.86896, -122.2839305","1400 Addison St, Berkeley, CA 94702, USA"
2022-02-13,1900-01-01 18:28:00,hispanic/latino,False,Moving Violation,1400  alcatraz ave,17:45:49,18:13:20,1066.0,1093.0,1108.0,-15.0,1,1,Alcatraz Avenue,2711,"37.8474682, -122.2793674","1400 Alcatraz Ave, Berkeley, CA 94702, USA"
2020-12-26,1900-01-01 20:34:00,hispanic/latino,False,Equipment Violation,1400  allston way,16:56:25,17:26:26,1016.0,1046.0,1234.0,-188.0,1,1,Allston Way,1923,"37.8669593, -122.2835982","1400 Allston Way, Berkeley, CA 94702, USA"
2022-05-08,1900-01-01 19:00:00,asian,False,Moving Violation,1400  allston way,20:06:03,20:35:34,1206.0,1236.0,1140.0,96.0,1,0,Allston Way,1923,"37.8669593, -122.2835982","1400 Allston Way, Berkeley, CA 94702, USA"
2021-03-27,1900-01-01 19:42:00,white,False,Moving Violation,1400  bancroft way,19:27:37,19:54:30,1168.0,1194.0,1182.0,12.0,1,0,Bancroft Way,1909,"37.8655346, -122.283737","1400 Bancroft Way, Berkeley, CA 94702, USA"
2021-10-10,1900-01-01 17:56:00,black/african american,False,Moving Violation,1400  bancroft way,18:37:51,19:04:40,1118.0,1145.0,1076.0,69.0,1,0,Bancroft Way,1909,"37.8655346, -122.283737","1400 Bancroft Way, Berkeley, CA 94702, USA"
2021-02-22,1900-01-01 19:39:00,white,False,Equipment Violation,1400  california st,17:55:40,18:22:46,1076.0,1103.0,1179.0,-76.0,1,1,California Street,94109,"37.7911313, -122.4173253","1400 California St, San Francisco, CA 94109, USA"
2021-09-21,1900-01-01 18:14:00,white,False,Moving Violation,1400  cedar st,19:06:45,19:33:27,1147.0,1173.0,1094.0,79.0,1,0,Cedar Street,1221,"37.8764021, -122.2849962","1400 Cedar St, Berkeley, CA 94702, USA"
2021-09-21,1900-01-01 18:02:00,white,True,Moving Violation,1400  cedar st,19:06:45,19:33:27,1147.0,1173.0,1082.0,91.0,1,0,Cedar Street,1221,"37.8764021, -122.2849962","1400 Cedar St, Berkeley, CA 94702, USA"
2022-08-27,1900-01-01 19:19:00,asian,False,Moving Violation,1400  cedar st,19:45:16,20:12:53,1185.0,1213.0,1159.0,54.0,1,0,Cedar Street,1221,"37.8764021, -122.2849962","1400 Cedar St, Berkeley, CA 94702, USA"
2020-10-16,1900-01-01 19:53:00,white,False,Equipment Violation,1400  channing way,18:29:01,18:56:02,1109.0,1136.0,1193.0,-57.0,1,1,Channing Way,2118,"37.8636494, -122.2830445","1400 Channing Way, Berkeley, CA 94702, USA"
2022-08-11,1900-01-01 17:56:00,asian,False,Moving Violation,1400  delaware st,20:06:33,20:35:19,1207.0,1235.0,1076.0,159.0,1,0,Delaware Street,1521,"37.8725555, -122.2844621","1400 Delaware St, Berkeley, CA 94702, USA"
2021-09-23,1900-01-01 20:20:00,black/african american,False,Moving Violation,1400  dwight way,19:03:38,19:30:19,1144.0,1170.0,1220.0,-50.0,1,1,Dwight Way,94702,"37.861923, -122.2832214","1400 Dwight Way, Berkeley, CA 94702, USA"
2021-05-14,1900-01-01 20:06:00,white,False,Non-moving violation / including registration,1400  eastshore hw,20:11:36,20:41:39,1212.0,1242.0,1206.0,36.0,1,0,Eastshore Highway,94710,"37.8761666, -122.3061391","1400 Eastshore Hwy, Berkeley, CA 94710, USA"
2022-05-07,1900-01-01 19:47:00,black/african american,False,Moving Violation,1400  hearst ave,20:05:09,20:34:34,1205.0,1235.0,1187.0,48.0,1,0,Hearst Avenue,1523,"37.8714562, -122.2842849","1400 Hearst Ave, Berkeley, CA 94702, USA"
2020-12-28,1900-01-01 18:08:00,white,False,Equipment Violation,1400  hearst ave,16:57:48,17:27:46,1018.0,1048.0,1088.0,-40.0,1,1,Hearst Avenue,1523,"37.8714562, -122.2842849","1400 Hearst Ave, Berkeley, CA 94702, USA"
2021-03-06,1900-01-01 19:12:00,asian,False,Moving Violation,1400  hopkins st,18:07:47,18:34:33,1088.0,1115.0,1152.0,-37.0,1,1,Hopkins Street,1223,"37.8797799, -122.2851709","1400 Hopkins St, Berkeley, CA 94702, USA"
2022-04-16,1900-01-01 18:25:00,black/african american,True,Moving Violation,1400  martin luther king jr way,19:45:47,20:13:34,1186.0,1214.0,1105.0,109.0,1,0,Martin Luther King Junior Way,94709,"37.8815125, -122.2742551","1400 Martin Luther King Jr Way, Berkeley, CA 94709, USA"
2022-01-21,1900-01-01 20:44:00,black/african american,False,Moving Violation,1400  oregon st,17:20:13,17:49:07,1040.0,1069.0,1244.0,-175.0,1,1,Oregon Street,2519,"37.8556378, -122.281873","1400 Oregon St, Berkeley, CA 94702, USA"
2022-02-11,1900-01-01 17:50:00,black/african american,False,Moving Violation,1400  russell st,17:43:38,18:11:15,1064.0,1091.0,1070.0,21.0,1,0,Russell Street,94702,"37.8543357, -122.2818375","1400 Russell St, Berkeley, CA 94702, USA"
2022-02-11,1900-01-01 21:00:00,black/african american,False,Equipment Violation,1400  russell st,17:43:38,18:11:15,1064.0,1091.0,1260.0,-169.0,1,1,Russell Street,94702,"37.8543357, -122.2818375","1400 Russell St, Berkeley, CA 94702, USA"
2020-10-17,1900-01-01 20:36:00,white,False,Equipment Violation,1400  sacramento st,18:27:39,18:54:42,1108.0,1135.0,1236.0,-101.0,1,1,Sacramento Street,94109,"37.7922449, -122.4161606","1400 Sacramento St, San Francisco, CA 94109, USA"
2022-05-10,1900-01-01 19:26:00,asian,False,Moving Violation,1400  santa fe ave,20:07:51,20:37:32,1208.0,1238.0,1166.0,72.0,1,0,Santa Fe Avenue,1028,"37.8792804, -122.2919045","1400 Santa Fe Ave, Berkeley, CA 94702, USA"
2020-11-25,1900-01-01 19:04:00,hispanic/latino,False,Moving Violation,1400  shattuck pl,16:51:25,17:20:39,1011.0,1041.0,1144.0,-103.0,1,1,Shattuck Place,1485,"37.8817523, -122.2698365","1400 Shattuck Pl, Berkeley, CA 94709, USA"
2021-12-07,1900-01-01 18:21:00,white,False,Moving Violation,1400  university ave,16:49:27,17:19:14,1009.0,1039.0,1101.0,-62.0,1,1,University Avenue,94702,"37.870066, -122.2842372","1400 University Ave, Berkeley, CA 94702, USA"
2021-12-07,1900-01-01 18:07:00,hispanic/latino,False,Moving Violation,1400  university ave,16:49:27,17:19:14,1009.0,1039.0,1087.0,-48.0,1,1,University Avenue,94702,"37.870066, -122.2842372","1400 University Ave, Berkeley, CA 94702, USA"
2021-09-23,1900-01-01 20:58:00,asian,False,Moving Violation,1400  university ave,19:03:38,19:30:19,1144.0,1170.0,1258.0,-88.0,1,1,University Avenue,94702,"37.870066, -122.2842372","1400 University Ave, Berkeley, CA 94702, USA"
2021-10-02,1900-01-01 19:00:00,black/african american,False,Moving Violation,1400  university ave,18:49:45,19:16:26,1130.0,1156.0,1140.0,16.0,1,0,University Avenue,94702,"37.870066, -122.2842372","1400 University Ave, Berkeley, CA 94702, USA"
2020-12-03,1900-01-01 18:10:00,white,False,Moving Violation,1400  university ave,16:49:33,17:19:12,1010.0,1039.0,1090.0,-51.0,1,1,University Avenue,94702,"37.870066, -122.2842372","1400 University Ave, Berkeley, CA 94702, USA"
2022-08-21,1900-01-01 21:07:00,black/african american,False,Equipment Violation,1400  university ave,19:53:41,20:21:42,1194.0,1222.0,1267.0,-45.0,1,1,University Avenue,94702,"37.870066, -122.2842372","1400 University Ave, Berkeley, CA 94702, USA"
2021-02-22,1900-01-01 18:43:00,asian,False,Moving Violation,1400  university ave,17:55:40,18:22:46,1076.0,1103.0,1123.0,-20.0,1,1,University Avenue,94702,"37.870066, -122.2842372","1400 University Ave, Berkeley, CA 94702, USA"
2022-07-15,1900-01-01 20:34:00,black/african american,False,Non-moving violation / including registration,1400  university ave,20:30:33,21:01:34,1231.0,1262.0,1234.0,28.0,1,0,University Avenue,94702,"37.870066, -122.2842372","1400 University Ave, Berkeley, CA 94702, USA"
2022-07-12,1900-01-01 17:55:00,asian,False,Moving Violation,1400  university ave,20:32:00,21:03:13,1232.0,1263.0,1075.0,188.0,1,0,University Avenue,94702,"37.870066, -122.2842372","1400 University Ave, Berkeley, CA 94702, USA"
2020-11-19,1900-01-01 18:14:00,black/african american,False,Moving Violation,1400  virginia st,16:54:15,17:23:08,1014.0,1043.0,1094.0,-51.0,1,1,Virginia Street,94702,"37.8745972, -122.2846217","1400 Virginia St, Berkeley, CA 94702, USA"
2022-02-17,1900-01-01 18:55:00,hispanic/latino,False,Moving Violation,1400  ward st,17:50:08,18:17:27,1070.0,1097.0,1135.0,-38.0,1,1,Ward Street,94702,"37.8576713, -122.2823516","1400 Ward St, Berkeley, CA 94702, USA"
2021-09-04,1900-01-01 20:11:00,hispanic/latino,False,Equipment Violation,1500  2nd st,19:33:05,20:00:16,1173.0,1200.0,1211.0,-11.0,1,1,Second Street,94710,"37.8737387, -122.3038311","1500 Second St, Berkeley, CA 94710, USA"
2020-11-19,1900-01-01 19:01:00,middle eastern/south asian,False,Moving Violation,1500  acton st,16:54:15,17:23:08,1014.0,1043.0,1141.0,-98.0,1,1,Acton Street,1213,"37.8780939, -122.2851918","1500 Acton St, Berkeley, CA 94702, USA"
2022-02-14,1900-01-01 17:30:00,white,False,Moving Violation,1500  acton st,17:46:54,18:14:22,1067.0,1094.0,1050.0,44.0,1,0,Acton Street,1213,"37.8780939, -122.2851918","1500 Acton St, Berkeley, CA 94702, USA"
2022-02-05,1900-01-01 18:30:00,asian,False,Moving Violation,1500  allston way,17:36:59,18:04:57,1057.0,1085.0,1110.0,-25.0,1,1,Allston Way,94702,"37.8671934, -122.2818617","1500 Allston Way, Berkeley, CA 94702, USA"
2021-11-22,1900-01-01 21:04:00,middle eastern/south asian,False,Moving Violation,1500  allston way,16:52:48,17:21:50,1013.0,1042.0,1264.0,-222.0,1,1,Allston Way,94702,"37.8671934, -122.2818617","1500 Allston Way, Berkeley, CA 94702, USA"
2021-12-21,1900-01-01 17:45:00,asian,False,Moving Violation,1500  belvedere ave,16:53:21,17:23:24,1013.0,1043.0,1065.0,-22.0,1,1,Belvedere Avenue,1132,"37.8767202, -122.2900109","1500 Belvedere Ave, Berkeley, CA 94702, USA"
2022-09-07,1900-01-01 19:00:00,white,False,Moving Violation,1500  cedar st,19:28:53,19:55:57,1169.0,1196.0,1140.0,56.0,1,0,Cedar Street,1221,"37.8763762, -122.2820698","1500 Cedar St, Berkeley, CA 94702, USA"
2022-05-06,1900-01-01 17:34:00,asian,True,Moving Violation,1500  cedar st,20:04:14,20:33:34,1204.0,1234.0,1054.0,180.0,1,0,Cedar Street,1221,"37.8763762, -122.2820698","1500 Cedar St, Berkeley, CA 94702, USA"
2022-01-12,1900-01-01 19:27:00,white,False,Moving Violation,1500  delaware st,17:10:43,17:40:08,1031.0,1060.0,1167.0,-107.0,1,1,Delaware Street,94703,"37.8732012, -122.2812258","1500 Delaware St, Berkeley, CA 94703, USA"
2021-03-07,1900-01-01 20:07:00,middle eastern/south asian,False,Moving Violation,1500  dwight way,18:08:46,18:35:31,1089.0,1116.0,1207.0,-91.0,1,1,Dwight Way,1802,"37.8622067, -122.2810369","1500 Dwight Way, Berkeley, CA 94703, USA"
2020-10-15,1900-01-01 20:09:00,black/african american,False,Moving Violation,1500  dwight way,18:30:24,18:57:23,1110.0,1137.0,1209.0,-72.0,1,1,Dwight Way,1802,"37.8622067, -122.2810369","1500 Dwight Way, Berkeley, CA 94703, USA"
2021-07-29,1900-01-01 17:26:00,hispanic/latino,False,Equipment Violation,1500  eastshore hwy,20:20:09,20:50:00,1220.0,1250.0,1046.0,204.0,1,0,Eastshore Highway,94710,"37.8740858, -122.3055621","1500 Eastshore Hwy, Berkeley, CA 94710, USA"
2022-01-13,1900-01-01 19:03:00,hispanic/latino,False,Moving Violation,1500  eastshore hwy,17:11:43,17:41:05,1032.0,1061.0,1143.0,-82.0,1,1,Eastshore Highway,94710,"37.8740858, -122.3055621","1500 Eastshore Hwy, Berkeley, CA 94710, USA"
2022-04-22,1900-01-01 18:28:00,white,False,Moving Violation,1500  fairview st,19:51:20,20:19:32,1191.0,1220.0,1108.0,112.0,1,0,Fairview Street,2318,"37.8494918, -122.2778452","1500 Fairview St, Berkeley, CA 94703, USA"
2022-09-24,1900-01-01 20:31:00,asian,False,Moving Violation,1500  hearst ave,19:02:27,19:29:07,1142.0,1169.0,1231.0,-62.0,1,1,Hearst Avenue,94703,"37.8721577, -122.2820445","1500 Hearst Ave, Berkeley, CA 94703, USA"
2021-07-05,1900-01-01 20:08:00,white,False,Moving Violation,1500  hopkins st,20:34:16,21:05:53,1234.0,1266.0,1208.0,58.0,1,0,Hopkins Street,2711,"37.8809981, -122.2832476","1500 Hopkins St, Berkeley, CA 94707, USA"
2021-09-21,1900-01-01 18:25:00,asian,False,Moving Violation,1500  juanita way,19:06:45,19:33:27,1147.0,1173.0,1105.0,68.0,1,0,Juanita Way,1104,"37.8776104, -122.2865001","1500 Juanita Way, Berkeley, CA 94702, USA"
2022-03-10,1900-01-01 19:56:00,white,False,Moving Violation,1500  julia st,18:11:26,18:38:10,1091.0,1118.0,1196.0,-78.0,1,1,Julia Street,2016,"37.8541893, -122.2791422","1500 Julia St, Berkeley, CA 94703, USA"
2022-04-21,1900-01-01 19:30:00,black/african american,False,Equipment Violation,1500  lincoln st,19:50:24,20:18:32,1190.0,1219.0,1170.0,49.0,1,0,Lincoln Street,1222,"37.8757901, -122.2824551","1500 Lincoln St, Berkeley, CA 94703, USA"
2022-02-06,1900-01-01 18:51:00,pacific islander,False,Moving Violation,1500  martin luther king jr way,17:38:06,18:06:00,1058.0,1086.0,1131.0,-45.0,1,1,Martin Luther King Junior Way,94709,"37.8794811, -122.2741646","1500 Martin Luther King Jr Way, Berkeley, CA 94709, USA"
2021-12-21,1900-01-01 17:58:00,white,False,Moving Violation,1500  martin luther king jr way,16:53:21,17:23:24,1013.0,1043.0,1078.0,-35.0,1,1,Martin Luther King Junior Way,94709,"37.8794811, -122.2741646","1500 Martin Luther King Jr Way, Berkeley, CA 94709, USA"
2020-10-17,1900-01-01 20:51:00,black/african american,False,Equipment Violation,1500  oregon st,18:27:39,18:54:42,1108.0,1135.0,1251.0,-116.0,1,1,Oregon Street,2004,"37.8558938, -122.2793231","1500 Oregon St, Berkeley, CA 94703, USA"
2022-06-17,1900-01-01 20:51:00,black/african american,False,Equipment Violation,1500  oregon st,20:33:29,21:05:29,1233.0,1265.0,1251.0,14.0,1,0,Oregon Street,2004,"37.8558938, -122.2793231","1500 Oregon St, Berkeley, CA 94703, USA"
2022-04-08,1900-01-01 19:23:00,white,False,Equipment Violation,1500  posen ave,19:38:25,20:05:45,1178.0,1206.0,1163.0,43.0,1,0,Posen Avenue,2520,"37.8836499, -122.2855767","1500 Posen Ave, Albany, CA 94706, USA"
2021-04-29,1900-01-01 18:41:00,black/african american,False,Moving Violation,1500  rose st,19:58:02,20:26:48,1198.0,1227.0,1121.0,106.0,1,0,Rose Street,1009,"37.8789059, -122.2825571","1500 Rose St, Berkeley, CA 94703, USA"
2021-03-22,1900-01-01 17:50:00,white,False,Equipment Violation,1500  sacramento st,19:22:59,19:49:46,1163.0,1190.0,1070.0,120.0,1,0,Sacramento Street,94109,"37.7919189, -122.4177248","1500 Sacramento St, San Francisco, CA 94109, USA"
2022-04-15,1900-01-01 19:15:00,black/african american,False,Equipment Violation,1500  san pablo ave,19:44:51,20:12:35,1185.0,1213.0,1155.0,58.0,1,0,San Pablo Avenue,1316,"37.8760936, -122.2947174","1500 San Pablo Ave, Berkeley, CA 94702, USA"
